"","ShrubID","Year","RingWidth","RWI_Spline","RWI_NegExp","BAI","Age","Estab","Section","SiteID","Species","StemLength","StemHeight","StemDiam","CanopyCover","Twigs","Moose","Hare","Ptarmagin","PropMoose","PropHare","PropPtarmagin","PropMoose_S","PropHare_S","PropPtarmagin_S","PropBrowse_S","Bin_Moose","Bin_Hare","Bin_Ptarmagin","Binary_Browse","MooseFeces","HareFeces","PtarmaginFeces","MooseFeces_S","HareFeces _S","PtarmaginFeces_S","DistToRoad","RoadSide","GMU","VegCoverGIS","VegCoverOBS","SoilText","SoilMoist","LastBurn","Elevation","Aspect","Slope","X_Cord","Y_Cord"
"68","151-4-B-SAPU",2018,0.05125,0.815904380832588,0.211640211640212,0.226576570915417,15,2003,10,"151-4","SAPU",61,54,9,0,8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,714.907956,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,485.466003,301,24.973797,-150.361301,66.958638
"69","151-4-D-BENA",2018,0.13775,1.49347581572155,0.998397100843264,0.285076953116076,25,1993,10,"151-4","BENA",83,56,8,0,9,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,1,0,0,714.907956,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,485.466003,301,24.973797,-150.361301,66.958638
"70","158-1-A-SAPU",2018,1.6495,1.48589525359046,1.43401718971252,26.4388552328556,11,2007,11,"158-1","SAPU",157,139,27,13,83,0,0,17,0,0,0.204819277,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1304.611642,"East","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic - Xeric",2005,586.787537,51,13.434302,-150.285356,67.046606
"71","158-1-B-BENA",2018,0.2565,1.22751807641622,0.781279287722587,0.672455551306406,12,2006,11,"158-1","BENA",75,35,10,0,16,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1304.611642,"East","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic - Xeric",2005,586.787537,51,13.434302,-150.285356,67.046606
"72","158-1-C-SAPU",2018,0.4405,1.12577705981008,0.650775612250696,2.34081875034751,12,2006,11,"158-1","SAPU",124,107,23,0,36,0,0,11,0,0,0.305555556,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1304.611642,"East","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic - Xeric",2005,586.787537,51,13.434302,-150.285356,67.046606
"73","158-1-D-BENA",2018,0.407333333333333,1.16616991239438,0.928042523121402,1.73950545297046,11,2007,11,"158-1","BENA",103,41,13,0,31,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1304.611642,"East","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic - Xeric",2005,586.787537,51,13.434302,-150.285356,67.046606
"74","158-1-D-SAGL",2018,0.60475,1.212641100304,1.15552370978706,3.85627768969529,12,2006,11,"158-1","SAGL",134,119,17,9,22,0,0,2,0,0,0.090909091,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1304.611642,"East","24A","Low Shrub","Low Shrub","Sandy Loam","Mesic - Xeric",2005,586.787537,51,13.434302,-150.285356,67.046606
"75","158-2-B-BENA",2018,0.984333333333333,1.58982307477149,1.64179069422218,6.48934760101491,11,2007,11,"158-2","BENA",139,50,23,0,53,0,0,7,0,0,0.132075472,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,1,0,0,1,1283.38641,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,590.000549,54,15.617359,-150.286104,67.046812
"76","158-2-C-BENA",2018,0.0395,2.01254744913746,0.427474253796474,0.0512503717543369,30,1988,11,"158-2","BENA",54,29,8,0,53,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,1,0,0,1,1283.38641,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,590.000549,54,15.617359,-150.286104,67.046812
"77","158-2-C-SAPU",2018,1.14325,1.25887710868802,1.25374865554548,12.0472108437305,12,2006,11,"158-2","SAPU",121,110,23,13,67,0,0,1,0,0,0.014925373,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,1,0,0,1,1283.38641,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,590.000549,54,15.617359,-150.286104,67.046812
"78","158-2-D-SAPU",2018,0.5385,1.03812386308633,0.879767192525655,3.04768338059052,7,2011,11,"158-2","SAPU",74,58,13,7,21,0,0,2,0,0,0.095238095,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,1,0,0,1,1283.38641,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,590.000549,54,15.617359,-150.286104,67.046812
"79","158-3-A-BENA",2018,0.32875,1.37856642963896,0.743875375310039,1.44359422199875,12,2006,11,"158-3","BENA",100,56,15,0,32,0,0,1,0,0,0.03125,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1313.543229,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,580.218689,48,13.61797,-150.285679,67.047111
"80","158-3-A-SAPU",2018,0.4025,1.40310888562665,0.732460273616482,1.59262646874653,13,2005,11,"158-3","SAPU",91,77,19,0,37,0,0,3,0,0,0.081081081,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1313.543229,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,580.218689,48,13.61797,-150.285679,67.047111
"81","158-3-B-SAPU",2018,1.11466666666667,1.33123140840422,1.35077403080043,10.3187215668094,13,2005,11,"158-3","SAPU",129,118,12,11,15,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1313.543229,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,580.218689,48,13.61797,-150.285679,67.047111
"82","158-3-D-BENA",2018,0.3685,1.56336935275044,1.05242758057936,1.55939077466604,13,2005,11,"158-3","BENA",119,49,12,0,19,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1313.543229,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,580.218689,48,13.61797,-150.285679,67.047111
"83","158-4-A-BENA",2018,0.721,1.15707595659129,1.11975867784815,4.76687833416488,12,2006,11,"158-4","BENA",119,54,13,0,42,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1283.367604,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,587.563538,57,15.053073,-150.286524,67.047197
"84","158-4-C-BENA",2018,0.647333333333333,1.15542798837179,1.14414496203693,2.87321930061379,13,2005,11,"158-4","BENA",107,46,13,4,33,0,0,0,0,0,0,0,0,0.078688525,0.078688525,NA,NA,NA,0,0,0,0,0,0,1,1283.367604,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,587.563538,57,15.053073,-150.286524,67.047197
"85","158-4-C-SAPU",2018,0.302666666666667,0.863161853671132,0.405111704014009,1.56447409186802,13,2005,11,"158-4","SAPU",191,163,27,14,50,0,0,4,0,0,0.08,0,0,0.078688525,0.078688525,NA,NA,"Ptarmagin",1,0,0,0,0,0,1,1283.367604,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Sandy Loam","Mesic - Xeric",2005,587.563538,57,15.053073,-150.286524,67.047197
"86","173-1-A-BENA",2018,0.084,1.44223016154105,1.06302729528536,0.121127246351808,50,1968,12,"173-1","BENA",69,40,12,0,9,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159
"87","173-1-A-SAPU",2018,0.915,1.37730175542259,1.47752758589755,8.44113744694878,8,2010,12,"173-1","SAPU",112,96,14,9,23,2,0,0,0.086956522,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,0,0,0,4,0,0,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159
"88","173-1-B-BENA",2018,0.009,0.413019302140687,0.0634457611668186,0.00827024266057546,28,1990,12,"173-1","BENA",101,53,11,0,7,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159
"89","173-1-B-SAPU",2018,0.75725,1.50622560940412,1.4224299863388,4.13048846287123,10,2008,12,"173-1","SAPU",118,88,16,17,14,6,0,0,0.428571429,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,0,0,0,4,0,0,1301.486525,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,349.871613,358,2.901099,-150.191497,67.228159
"90","173-2-A-BENA",2018,0.09425,2.15344149422893,1.19745897300159,0.158336858789548,59,1959,12,"173-2","BENA",94,43,12,0,6,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,2,0,0,4,0,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457
"91","173-2-C-BENA",2018,0.3395,1.25007728585181,1.30090489293444,1.26335300113113,21,1997,12,"173-2","BENA",107,64,12,0,13,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,2,0,0,4,0,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457
"92","173-2-C-SAPU",2018,0.56575,1.14085607620293,1.06658382964137,3.67957134961159,10,2008,12,"173-2","SAPU",129,111,17,16,20,7,0,0,0.35,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,2,0,0,4,0,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457
"93","173-2-D-SAPU",2018,0.19325,1.72408720434302,0.614617737003058,0.751453843824034,12,2006,12,"173-2","SAPU",89,70,12,0,18,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,2,0,0,4,0,0,1323.706943,"East","24A","Tussock Tundra (Low shrub or Herbaceous)","Low Shrub","Clay Loam","Mesic",0,348.371155,13,2.823825,-150.190835,67.228457
"94","173-3-A-SAPU",2018,0.14425,1.24746166074439,0.920773491035389,0.549814253645107,16,2002,12,"173-3","SAPU",59,53,10,0,2,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627
"95","173-3-B-BENA",2018,0.0155,0.494502241729787,0.173148531237071,0.015071005357433,53,1965,12,"173-3","BENA",70,51,14,0,9,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627
"96","173-3-B-SAPU",2018,0.601,1.45363610737093,1.4371973456089,3.50336432641025,9,2009,12,"173-3","SAPU",84,81,12,0,7,1,0,0,0.142857143,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,0,0,0,4,0,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627
"97","173-3-C-BENA",2018,0.07725,1.21051823575708,0.54454670060701,0.0858508914932707,17,2001,12,"173-3","BENA",32,27,6,0,6,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,0,0,0,4,0,0,1278.311889,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,347.24527,24,1.739254,-150.191816,67.228627
"98","173-4-B-BENA",2018,0.051,1.36135285921418,0.297196825077866,0.0725001044632188,28,1990,12,"173-4","BENA",124,71,14,0,12,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,1,0,0,4,0,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891
"99","173-4-B-SAPU",2018,0.765666666666667,2.17036349651002,1.89605259880776,4.42395499074106,20,1998,12,"173-4","SAPU",149,112,21,11,30,5,0,0,0.166666667,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,1,0,0,4,0,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891
"100","173-4-C-BENA",2018,0.07325,0.852652635907784,0.595959346356866,0.116268969662572,49,1969,12,"173-4","BENA",119,74,14,0,14,0,0,0,0,0,0,0.12987013,0,0,0.12987013,NA,NA,NA,0,1,0,0,4,0,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891
"101","173-4-C-SAPU",2018,0.6795,1.18616270813728,0.98151090567673,5.19802422675824,14,2004,12,"173-4","SAPU",167,122,27,13,41,9,0,0,0.219512195,0,0,0.12987013,0,0,0.12987013,"Moose",NA,NA,1,1,0,0,4,0,0,1308.377258,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,346.165253,355,1.872125,-150.190975,67.22891
"102","184-1-A-SAPU",2018,0.1795,1.27264707949812,0.382267338681053,0.828674387598811,14,2004,13,"184-1","SAPU",133,112,18,3,22,6,0,0,0.272727273,0,0,0.099415205,0.058479532,0,0.157894737,"Moose",NA,NA,1,2,0,0,5,6,0,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938
"103","184-1-B-BENA",2018,0.2235,1.67849520931654,1.52333455490418,0.839766565860475,66,1952,13,"184-1","BENA",128,51,19,0,13,0,1,0,0,0.076923077,0,0.099415205,0.058479532,0,0.157894737,NA,"Hare",NA,1,2,0,0,5,6,0,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938
"104","184-1-C-BENA",2018,0.18,1.54825956292705,0.827926078028747,0.350318996801799,27,1991,13,"184-1","BENA",166,49,15,8,26,1,2,0,0.038461538,0.076923077,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,2,0,0,5,6,0,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938
"105","184-1-C-SAPU",2018,0.50275,1.43378488968774,0.835132890365449,3.14821022216504,12,2006,13,"184-1","SAPU",108,91,21,0,42,8,1,0,0.19047619,0.023809524,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,2,0,0,5,6,0,692.283244,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,423.977753,249,10.469168,-150.109686,67.368938
"106","184-2-A-BENA",2018,0.025,1.06063182552232,0.201028794418495,0.0351858377202062,33,1985,13,"184-2","BENA",89,39,11,0,12,0,1,0,0,0.083333333,0,0.099415205,0.058479532,0,0.157894737,NA,"Hare",NA,1,1,0,0,5,6,0,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156
"107","184-2-A-SAPU",2018,0.87425,1.49310631558576,1.22920279326991,6.19138188300592,14,2004,13,"184-2","SAPU",124,118,27,4,36,7,0,0,0.194444444,0,0,0.099415205,0.058479532,0,0.157894737,"Moose",NA,NA,1,1,0,0,5,6,0,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156
"108","184-2-D-BENA",2018,0.0175,0.808078414805701,0.18876404494382,0.0163834056884708,47,1971,13,"184-2","BENA",84,38,12,10,7,0,0,0,0,0,0,0.099415205,0.058479532,0,0.157894737,NA,NA,NA,0,1,0,0,5,6,0,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156
"109","184-2-D-SAPU",2018,0.33625,1.29053348907487,1.21566222279609,1.72899809710034,27,1991,13,"184-2","SAPU",172,139,22,0,38,6,3,0,0.157894737,0.078947368,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,1,0,0,5,6,0,706.210196,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,429.192566,258,16.706417,-150.109279,67.369156
"110","184-3-B-BENA",2018,0.0746666666666667,1.20648986895925,0.502967140317773,0.119475455661388,41,1977,13,"184-3","BENA",71,35,17,0,17,0,2,0,0,0.117647059,0,0.099415205,0.058479532,0,0.157894737,NA,"Hare",NA,1,1,3,0,5,6,0,683.765397,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,425.482941,261,10.788996,-150.109693,67.36937
"111","184-3-C-SAPU",2018,0.091,0.725491478576462,0.337505795085767,0.391376471191564,21,1997,13,"184-3","SAPU",130,116,18,14,25,1,4,0,0.04,0.16,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,1,3,0,5,6,0,683.765397,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,425.482941,261,10.788996,-150.109693,67.36937
"112","184-3-D-BENA",2018,0.03975,1.9646763424488,0.319318476289194,0.0298771351842612,30,1988,13,"184-3","BENA",103,48,17,7,31,3,1,0,0.096774194,0.032258065,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,1,3,0,5,6,0,683.765397,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,425.482941,261,10.788996,-150.109693,67.36937
"113","184-3-D-SAPU",2018,0.30275,1.66154670256971,0.803483309143687,1.35700643067867,15,2003,13,"184-3","SAPU",66,58,11,0,18,1,2,0,0.055555556,0.111111111,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,1,3,0,5,6,0,683.765397,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,425.482941,261,10.788996,-150.109693,67.36937
"114","184-4-C-SAPU",2018,0.08425,1.15826758297164,0.245598557784512,0.269377236528843,18,2000,13,"184-4","SAPU",142,131,16,7,32,1,3,0,0.03125,0.09375,0,0.099415205,0.058479532,0,0.157894737,"Moose","Hare",NA,1,2,1,0,5,6,0,702.330496,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,431.246765,263,17.707565,-150.109187,67.369491
"115","184-4-D-SAPU",2018,0.056,0.990205786075167,0.289063340144102,0.137752554674605,23,1995,13,"184-4","SAPU",139,114,15,19,23,0,0,0,0,0,0,0.099415205,0.058479532,0,0.157894737,NA,NA,NA,0,2,1,0,5,6,0,702.330496,"East","24A","White Spruce or Black Spruce (Open-Closed)","Tall Shrub","Clay Loam","Mesic",0,431.246765,263,17.707565,-150.109187,67.369491
"116","191-1-B-SAPU",2018,0.3585,1.11895549481936,1.24068171841899,2.28574663113009,16,2002,14,"191-1","SAPU",112,103,12,23,16,2,0,0,0.125,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,1,0,0,5,0,0,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764
"117","191-1-C-BENA",2018,0.016,0.66527171465312,0.0824867323730099,0.0177185825662464,16,2002,14,"191-1","BENA",105,51,8,16,13,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,1,0,0,5,0,0,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764
"118","191-1-C-SAPU",2018,0.258,0.75923133801447,0.539135244768139,1.59309849304273,16,2002,14,"191-1","SAPU",163,139,21,0,37,12,0,0,0.324324324,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,1,0,0,5,0,0,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764
"119","191-1-D-BENA",2018,0.0465,1.06846284562547,0.217012056225346,0.0613553045246086,20,1998,14,"191-1","BENA",135,61,10,9,18,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,1,0,0,5,0,0,1595.806211,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,492.755432,293,2.980974,-149.860617,67.475764
"120","191-2-A-BENA",2018,0.02975,1.29334170369173,0.185658565856586,0.0277349616935948,25,1993,14,"191-2","BENA",82,51,10,0,13,1,0,0,0.076923077,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,0,0,0,5,0,0,1628.072852,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.812988,260,1.497492,-149.859771,67.475671
"121","191-2-A-SAPU",2018,0.5035,1.33087157568609,1.12049700959711,3.34628076673994,11,2007,14,"191-2","SAPU",126,110,15,27,22,2,0,0,0.090909091,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,0,0,0,5,0,0,1628.072852,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.812988,260,1.497492,-149.859771,67.475671
"122","191-2-B-BENA",2018,0.08425,1.24789175284677,0.666227347611203,0.14709545487684,23,1995,14,"191-2","BENA",92,71,8,0,13,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,0,0,0,5,0,0,1628.072852,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.812988,260,1.497492,-149.859771,67.475671
"123","191-2-B-SAPU",2018,0.08375,0.562358527552172,0.200278995615783,0.373285020847244,11,2007,14,"191-2","SAPU",107,87,14,11,25,15,1,0,0.6,0.04,0,0.203703704,0.009259259,0,0.212962963,"Moose","Hare",NA,1,0,0,0,5,0,0,1628.072852,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.812988,260,1.497492,-149.859771,67.475671
"124","191-3-A-BENA",2018,0.0246666666666667,1.28854672409848,0.247818840440485,0.0270190975104291,37,1981,14,"191-3","BENA",102,51,9,0,9,0,1,0,0,0.111111111,0,0.203703704,0.009259259,0,0.212962963,NA,"Hare",NA,1,2,0,0,5,0,0,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"125","191-3-A-SAPU",2018,0.268,1.17495987441137,0.549561231567202,1.26628803406775,16,2002,14,"191-3","SAPU",109,97,22,14,31,13,0,0,0.419354839,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,2,0,0,5,0,0,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"126","191-3-B-SAPU",2018,0.219,1.4809758999453,0.482185748598879,1.1025340877957,10,2008,14,"191-3","SAPU",107,89,14,21,14,6,0,0,0.428571429,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,2,0,0,5,0,0,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"127","191-3-D-BENA",2018,0.091,1.1504329730957,0.635353855918756,0.18201340827938,32,1986,14,"191-3","BENA",110,71,10,0,16,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,2,0,0,5,0,0,1608.343863,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,494.475037,298,4.15829,-149.859591,67.475979
"128","191-4-A-BENA",2018,0.21775,1.16386951388358,0.794744285779461,0.732138546791598,19,1999,14,"191-4","BENA",105,69,11,0,12,0,0,0,0,0,0,0.203703704,0.009259259,0,0.212962963,NA,NA,NA,0,1,0,0,5,0,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"129","191-4-A-SAPU",2018,0.08125,0.839966864524646,0.322672150911283,0.218433955456394,27,1991,14,"191-4","SAPU",109,85,19,16,39,13,0,0,0.333333333,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,1,0,0,5,0,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"130","191-4-B-BENA",2018,0.02425,0.624255529288602,0.186220136518771,0.0331208295990922,35,1983,14,"191-4","BENA",77,59,11,0,12,0,1,0,0,0.083333333,0,0.203703704,0.009259259,0,0.212962963,NA,"Hare",NA,1,1,0,0,5,0,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"131","191-4-D-SAPU",2018,0.1955,1.09801238635512,0.651523788642841,0.689418580839463,18,2000,14,"191-4","SAPU",114,103,16,7,34,2,0,0,0.058823529,0,0,0.203703704,0.009259259,0,0.212962963,"Moose",NA,NA,1,1,0,0,5,0,0,1634.196324,"East","24A","Low Shrub","Low Shrub","Clay Loam","Mesic",0,497.007599,303,3.553675,-149.85875,67.475963
"132","203-1-A-BENA",2018,0.09225,0.916821709002392,0.672342297059563,0.129908194168133,28,1990,15,"203-1","BENA",97,41,11,0,17,1,0,0,0.058823529,0,0,0.048231511,0.012861736,0,0.061093248,"Moose",NA,NA,1,1,0,0,4,3,0,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449
"133","203-1-C-SAPU",2018,0.28725,1.29441770419957,1.21856411675197,0.902648095366104,22,1996,15,"203-1","SAPU",102,74,13,0,16,1,1,0,0.0625,0.0625,0,0.048231511,0.012861736,0,0.061093248,"Moose","Hare",NA,1,1,0,0,4,3,0,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449
"134","203-1-D-BENA",2018,0.2515,1.55059024932048,1.20811279633501,0.643940100187934,26,1992,15,"203-1","BENA",143,46,14,0,26,2,0,0,0.076923077,0,0,0.048231511,0.012861736,0,0.061093248,"Moose",NA,NA,1,1,0,0,4,3,0,905.036767,"East","24A","Low Shrub","Low Shrub","Loam","Mesic",0,550.644958,299,23.927214,-149.794431,67.571449
